exam,subject,year,text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
JAMB,Physics,2002,"A coin placed below a rectangular glass block of
thickness 9cm and refractive index 1.5 is viewed
vertically above the block. The apparent
displacement of the coin is",5 cm,3 cm,8 cm,6 cm,,,
JAMB,Physics,2002,Blowing air over a liquid aids evaporation by,Decreasing its vapour pressure,Decreasing its density,Increasing its surface area,Increasing its temperature,,,
JAMB,Physics,2002,"The pressure of 3 moles of an ideal gas at a
temperature of 270C having a volume of 10-3m3 is",7.47 x 105 Nm-2,2.49 x 106 Nm-2,7.47 x 106 Nm-2,2.49 x 105 Nm-2 [R = 8.3 J mol-1 K-1],,,
JAMB,Physics,2002,"To produce an enlarged and erect image with a
concave mirror, the object must be positioned",Between the principal focus and the pole,"Between the principal focus and the
centre of curvature",Beyond the centre of curvature,At the principal focus.,,,
JAMB,Physics,2002,The colours seen in soap bubbles are due to,Refraction,Diffraction,Interference,Dispersion,,,
JAMB,Physics,2002,"The phenomenon that makes sound persist when
its source has been removed is known as",Reverberation,Acoustic vibration,Rarefaction,Echo,,,
JAMB,Physics,2002,"Vibrations in a stretched spring cannot be polarized
because they are",Longitudinal wave,Mechanical waves,Stationery waves,Transverse waves.,,,
JAMB,Physics,2002,"I.
Temperature
II
Density of air molecules
III
Pressure
IV
Pitch
Which of the above will affect the velocity of
sound air?","I, II and IV only",I and II only,"I, II, III and IV","II and IV
only.",,,
JAMB,Physics,2002,Water is poor thermometric liquid because it,Wets glass,Has low vapour pressure,Is opaque,Is a poor conductor,,,
JAMB,Physics,2002,"The time rate of loss of heat by a body is
proportional to the",Temperature of its surroundings,"Difference in temperature between the
body and its surrounding",Temperature of the body,"Ratio of the temperature of the body to
that of its surrounding.",,,
JAMB,Physics,2002,"An electric iron is rated 1 000 W, 230 V. What is the
resistance of its element?",57.6 Ohms,55.9 Ohms,51.9 Ohms,52.9 Ohms,,,
JAMB,Physics,2002,"The electric field between the two-point charges is shown in the diagram above. What types of
charges are at X and Y?",Both X and Y are positive,X is positive and Y is negative,X is negative and Y is positive,Both X and Y are negative.,,,
JAMB,Physics,2002,"The eye controls the mount of light reaching the
retina by adjusting the",Iris,Optic nerve,Cornea,Retina,,,
JAMB,Physics,2002,"An electric cell with nominal voltage E has a
resistance of 3 Ohms connected across it. If the
voltage falls to 0.6Volts, the internal resistance of
the cell is",2 Ohms,4 Ohms,1 Ohms,3 Ohms,,,
JAMB,Physics,2002,"When connected to a mains 250V, the fuse rating
in the plug of an electric device of 1kW is",5 A,4 A,3 A,2 A,,,
JAMB,Physics,2002,"The electromagnetic wave that can produce a
heating effect on the environment is",Gamma rays,X-rays,Ultraviolet rays,Infrared rays.,,,
JAMB,Physics,2002,"The energy stored in a capacitor of capacitance
10uF carrying a charge pf 100uC is",5 x 10-4 J,4 x 10-3 J,4 x 102 J,5 x 104 J,,,
JAMB,Physics,2002,"From the diagram above, determine the value of
the resistance X",15 Ohms,12 Ohms,9 Ohms,6 Ohms,,,
JAMB,Physics,2002,"Calculate the refractive index of the material for
the glass prism in the diagram above.","3
2","4
3","2
2",2,,,
JAMB,Physics,2002,"The particle that is responsible for nuclear fission
in a nuclear reactor is",Electron,Neutron,Photon,Proton,,,
JAMB,Physics,2002,"At what frequency would a capacitor of 2.5uF used
in a radio circuit have a reactance of 250Ohms?",200 Hz,"Hz
800",2000 Hz,800 Hz,,,
JAMB,Physics,2002,"The percentage of the original nuclei of a sample
of a radioactive substance left after 5 half-lives is",1 %,3 %,5 %,8 %,,,
JAMB,Physics,2002,"A current of 0.5 A flowing for 3 h deposits 2g of a
metal during electrolysis.. the quantity of the same
metal that would be deposited by a current of 1.5 A
flowing in 1h is",18 g,10 g,6 g,2 g,,,
JAMB,Physics,2002,"2
1
3
1Na + X 20
9F + 4
2He What particle is X in the reaction above?",Neutron,Alpha,Gamma,Beta,,,
JAMB,Physics,2002,"A transistor is used in the amplification of signals
because it",Allows doping,Controls the flow current,Contains electron and hole carriers,Consumes a lot of power,,,
JAMB,Physics,2002,"Which of the following statements is true of the
properties of a moving coil galvanometer?",It has a small number of turns of coil,"There is a strong permanent magnet to give
high magnetic flux",The coil ha a small area.,"There are strong hair springs to give a large
control couple",,,
JAMB,Physics,2002,"Pure silicon can be converted to a p-type material
by adding a controlled amount of",Pentavalent atoms,Trivalent atoms,Hexavalent atoms,Tetravalent atoms,,,
JAMB,Physics,2002,"From the generating station to each substation
power is transmitted at a very high voltage so as
to reduce",Heating in the coils,Magnetic flux leakage,Hysteresis loss,Eddy current loss.,,,
JAMB,Physics,2002,"Which of the following graphs shows the correct
vector diagram for the circuit above?",,,,,,,
JAMB,Physics,2002,"The energy associated with the photon of a radio
transmission at 3 x 105 Hz is",2.00 x 10-29 J,2.00 x 10-28 J,1.30 x 10-29 J,1.30 x 10-28 J,,,
JAMB,Physics,2002,"The carbon-granule microphone works on the
principle of change in",Capacitance,Voltage,Inductance,Resistance,,,
JAMB,Physics,2003,". 1. The figure above shows two velocities v1 and v2.
Which of the following diagrams correctly
represents the vector difference w = v1 – v2?",,,,,,,
JAMB,Physics,2003,"If an object just begins to slide on a surface inclined
at 300 to the horizontal, the coefficient of friction is","1
3","1
3",3,"3
3",,,
JAMB,Physics,2003,A satellite is in a parking orbit if its period is,More than the period of the earth,Equal to the period of the earth,The square of the period of the earth,Less than the period of the earth,,,
JAMB,Physics,2003,"What does not drop through an open umbrella of
silk material unless the inside of the umbrella is
touched",Osmotic pressure,Capillarity,Surface tension,Viscosity,,,
JAMB,Physics,2003,"A bead traveling on a straight wire is brought to
rest at 0.2m by friction. If the mass of the bead is
0.01kg and the coefficient of friction between the bead and the wire is 0.1, determine the work done
by the friction",2 x 10-3 J,2 x 102 J,2 x 10-4 J,"2 x 101 J
[g= 10ms-2]",,,
JAMB,Physics,2003,"The stylus of a phonograph record exerts a force
of 77. x 10-2 N on a groove of radius 10-5 m. Compute
the pressure exerted by the stylus on the groove.",2.42 x 109 Nm-2,4.90 x 108 Nm-2,2.45 x 108 Nm-2,3.45 x 108 Nm-2,,,
JAMB,Physics,2003,"A piece of stone attached to one end of a string is
whirled round in a horizontal circle and the string
suddenly cuts. The stone will fly off in a direction.",Tangential to the circular path,Perpendicular to the circular path,Towards the centre of the circle,Parallel to the circular path.,,,
JAMB,Physics,2003,"The length of a piece of glass block was measured
of a vernier caliper as shown above. The length of
the glass block is",1.65 cm,1.64 cm,1.66 cm,1.63 cm,,,
JAMB,Physics,2003,"A test tube of radius 1.0cm is loaded to 8.8g. If it is
placed upright in water, find the depth to which it
would sink.",25.2 cm,2.8 cm,28.0 cm,"5.2 cm
[g = 10ms-2 density of water 1 000kgm-3].",,,
JAMB,Physics,2003,"A 90cm uniform lever has a load of 30N suspended
at 15cm from one of its ends. If the fulcrum is at the
centre of gravity, the force that must be applied at
its other end to keep it in horizontal equilibrium is",20 N,30 N,60 N,15 N,,,
JAMB,Physics,2003,"On top of a spiral spring of force constant
500 Nm-1 is placed a mass of 5 x 10-3kg. If the spring
is compressed downwards by a length of 0.02m
and then released, calculate the height to which
the mass is projected",2 m,8 m,1 m,4 m,,,
JAMB,Physics,2003,"A hose of cross-sectional area 0.5m2 is used to
discharge water from a water thank at a velocity of
60ms-1 in 20s into a container. If the container is
filled completely, the volume of the container is",600 m3,6 000 m3,240 m3,2 400 m3,,,
JAMB,Physics,2003,"A force of 100N is used to kick a football of mass
0.8kg. Find the velocity with which the ball moves
if it takes 0.8s to be kicked.",100ms-1,32ms-1,"50ms-1
C.
64ms-1",,,,
JAMB,Physics,2003,"The phenomenon whereby the water droplets in
the atmosphere combine with dust particles in the
air to reduce visibility is",Fog,Hail,Mist,Cloud,,,
JAMB,Physics,2003,"Given that Young’s modulus for aluminium is
7.0 x 1010Nm-2 and density is 2.7 x 103kgm-3.
Find the speed of the sound produced if a solid
bar is struck at one end with a hammer?",3.6 x 103ms-1,5.1 x 103ms-1,2.8 x 103ms-1,4.2 x 103ms-1,,,
JAMB,Physics,2003,"Thermal equilibrium between two objects exists
when","The heat capacities of both objects are the
same","One objects loses heat continuously to the
other",The temperatures of both objects are equal,"The quantity of heat in both objects is the
same.",,,
JAMB,Physics,2003,"If the distance from a point source of sound is
doubled, by what factor does the density
decrease?",2.00,0.25,4.00,0.50,,,
JAMB,Physics,2003,"If an object is placed between two parallel plane
mirrors with their reflecting surfaces facing each
other, how many images of the object will be
formed?",Four,Two,Eight,infinite,,,
JAMB,Physics,2003,"A 2 000W electric heater is used to heat a metal
object of mass 5kg initially at 100C. If a temperature
rise of 300C is obtained after 10 min, the heat
capacity of the material is",1.2 x 104J0C-1,6.0 x 104J0C-1,8.0 x 103J0C-1,4.0 x 104J0C-1,,,
JAMB,Physics,2003,"By what factor will the size of an object placed
10cm from a convex lens be increased if the image
is seen on a screen placed 25cm from the lens?",2.5,1.5,0.4,15.0,,,
JAMB,Physics,2003,"On a fairly cool rainy day when the temperature is
200C, the length of a steel railroad track is 20m.
What will be its length on a hot dry day when the
temperature is 400C?",20.009 m,20.002 m,20.013 m,20.004 m,,,
JAMB,Physics,2003,"If 1.2 x 106J of heat energy is given off in 1 sec.
From a vessel maintained at a temperature gradient
of 30km-1, the surface area of the vessel is",1.0 x 103m2,1.0 x 102m2,9.0 x 104m2,9.0 x 102m2 [Thermal conductivity of the vessel = 400Wm-1 K-1],,,
JAMB,Physics,2003,"T0C
0
5
10
15
20 40 60
S.V.P(mmHg) 4.58 6.51 8.94 12.67 17.50 55.10 149.00 The table above shows the saturation vaour
pressure against temperature in a certain town. If
the vapour pressure in this town at 200C is 10mmHg,
what is the relative humidity?",57.0%,17.5%,10.0%,170.0%,,,
JAMB,Physics,2003,"At what position will an object be placed in front
of a concave mirror in order to obtain an image at
infinity?",At centre of curvature,"Between the principal focus and the
centre of curvature",At the pole of the mirror,At the principal focus,,,
JAMB,Physics,2003,"An open pipe closed at one end produces its first
fundamental note. If the velocity of sound in air is
v and l the length of the pipe, the frequency of the
note is",v/2l,2v/l,v/5l,v/4l,,,
JAMB,Physics,2003,"A tuning fork of frequency 340Hz is vibrating just
above a cylindrical tube of height 1.2m. If water is
slowly poured into the tube, At what maximum
height will resonance occur?",0.45 m,0.95 m,0.60 m,"0.50 m
[Speed of sound in air = 340ms-1]",,,
JAMB,Physics,2003,"A wire of 5 ohms resistance is drawn out so that its
new length is two times the original length. If the
resistivity of the wire remains the same and the
cross-sectional area is halved, the new resistance
is",20 Ohms,5 Ohms,40 Ohms,10 Ohms,,,
JAMB,Physics,2003,"A ray incident on a glass prism undergoes minimum
deviation when the",Refraction angle equals 900,"Incident angle is equal to the angle of
refraction","Incident angle is equal to the angle of
emergence",Incident angle equals 900,,,
JAMB,Physics,2003,"In the diagram above, if each of the resistors can
dissipate a maximum of 18W without becoming
excessively heated, what is the maximum power
the circuit can dissipate?",9 W,27 W,5 W,18 W,,,
JAMB,Physics,2003,"I.
It retains its magnetism much
longer than steel
II
it is more easily magnetized tah steel
III
It is more easily demagnetized than steel
IV
It produces a stronger magnet than steel.
Which combination of the above makes iron
preferable to steel in the making of electromagnets?","II, III and IV only","I, III and Iv only",I and II only,II and III only,,,
JAMB,Physics,2003,"Which of the following pairs of light rays shows
the widest separation in the spectrum of white light?",Green and yellow,Indigo and violet,Orange and red,Blue and red,,,
JAMB,Physics,2003,"In the diagram above, what would happen to the
current, I, if another resistor, R2, is connected in
parallel to R1?",It will decrease if R2 is greater than R1.,"It will increase because the equivalent
resistance will increase.",It will decrease if Rs is less than R1,"It will increase because the effective resistance
will decreases.",,,
JAMB,Physics,2003,"A ray of light is incident on an equilateral triangular
glass prism of refractive index 3/2. Calculate the
angle through which the ray is minimally deviated
in the prism.",37.20,48.60,30.00,42.00,,,
JAMB,Physics,2003,"The most suitable cell used for short interval
switches in electric bells is a",Nickel iron accumulator,Lead-acid accumulator,Daniel cell,Leclanche cell,,,
JAMB,Physics,2003,"An electron of charge 1.6 x 10-19C is accelerated
between two metal plates. If the kinetic energy of
the electron is 4.8 x 10-17J, the potential difference
between the plates is",300V,"30V
C.400V",,40V,,,
JAMB,Physics,2003,"A magnetic field is said to exist at a point if a force
is",Deflection at the point,Strengthened at the point,Exerted on a moving charge at the point,"Exerted on a stationary charged at the
point",,,
JAMB,Physics,2003,"The operation of an optical fibre is based on the
principal of",Polarization of light,Refraction of light,Interference of light,Dispersion of light,,,
